Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
516110,9.72,-1.48,2.69,-0.01,-0.04,-0.03,fall_forward
516130,9.57,-1.45,2.63,-0.00,-0.04,-0.03,fall_forward
516150,9.68,-1.39,2.62,-0.01,-0.05,-0.03,fall_forward
516170,9.69,-1.36,2.64,-0.02,-0.04,-0.04,fall_forward
516190,9.66,-1.45,2.54,-0.02,-0.04,-0.03,fall_forward
516210,9.67,-1.43,2.53,-0.02,-0.05,-0.03,fall_forward
516230,9.72,-1.43,2.58,-0.02,-0.05,-0.03,fall_forward
516250,9.68,-1.35,2.57,-0.03,-0.05,-0.03,fall_forward
516270,9.74,-1.27,2.63,-0.03,-0.04,-0.03,fall_forward
516290,9.67,-1.37,2.67,-0.04,-0.02,-0.04,fall_forward
516310,9.73,-1.47,2.51,-0.02,-0.04,-0.03,fall_forward
516330,9.72,-1.44,2.51,-0.01,-0.02,-0.03,fall_forward
516350,9.65,-1.35,2.74,-0.01,-0.03,-0.04,fall_forward
516370,9.73,-1.37,2.67,-0.05,-0.04,-0.03,fall_forward
516390,9.77,-1.42,2.53,-0.02,-0.03,-0.04,fall_forward
516410,9.63,-1.42,2.74,-0.05,-0.05,-0.04,fall_forward
516430,9.70,-1.40,2.47,-0.03,-0.04,-0.04,fall_forward
516450,9.65,-1.43,2.52,-0.00,-0.03,-0.04,fall_forward
516470,9.64,-1.42,2.59,-0.00,-0.04,-0.03,fall_forward
516490,9.73,-1.33,2.60,-0.02,-0.05,-0.03,fall_forward
516510,9.69,-1.39,2.61,-0.02,-0.04,-0.03,fall_forward
516530,9.82,-1.30,2.56,-0.01,-0.04,-0.03,fall_forward
516550,9.73,-1.34,2.58,-0.01,-0.03,-0.03,fall_forward
516570,9.73,-1.32,2.56,-0.01,-0.03,-0.02,fall_forward
516590,9.67,-1.35,2.68,-0.01,-0.04,-0.03,fall_forward
516610,9.72,-1.36,2.49,-0.02,-0.03,-0.02,fall_forward
516630,9.66,-1.38,2.58,-0.01,-0.01,-0.03,fall_forward
516650,9.64,-1.41,2.67,-0.03,-0.01,-0.03,fall_forward
516670,9.81,-1.37,2.46,-0.02,-0.02,-0.03,fall_forward
516690,9.63,-1.35,2.59,-0.02,-0.01,-0.03,fall_forward
516710,9.64,-1.42,2.49,-0.02,-0.02,-0.03,fall_forward
516730,9.70,-1.48,2.61,-0.03,-0.01,-0.03,fall_forward
516750,9.72,-1.33,2.53,-0.02,-0.02,-0.03,fall_forward
516770,9.71,-1.30,2.67,-0.03,-0.02,-0.03,fall_forward
516790,9.78,-1.37,2.59,-0.04,-0.03,-0.03,fall_forward
516810,9.74,-1.33,2.50,-0.04,-0.01,-0.03,fall_forward
516830,9.67,-1.35,2.59,-0.03,-0.01,-0.04,fall_forward
516850,9.70,-1.32,2.49,-0.03,-0.03,-0.03,fall_forward
516870,9.66,-1.37,2.52,-0.03,-0.02,-0.03,fall_forward
516890,9.67,-1.38,2.64,-0.03,-0.03,-0.03,fall_forward
516910,9.77,-1.40,2.60,-0.04,-0.03,-0.03,fall_forward
516930,9.72,-1.38,2.60,-0.03,-0.02,-0.03,fall_forward
516950,9.74,-1.45,2.58,-0.03,-0.00,-0.03,fall_forward
516970,9.66,-1.41,2.48,-0.03,-0.00,-0.03,fall_forward
516990,9.64,-1.39,2.72,-0.04,-0.01,-0.03,fall_forward
517010,9.70,-1.45,2.45,-0.05,-0.01,-0.04,fall_forward
517030,9.70,-1.41,2.56,-0.04,-0.02,-0.03,fall_forward
517050,9.70,-1.42,2.63,-0.04,-0.01,-0.03,fall_forward
517070,9.63,-1.38,2.54,-0.03,-0.01,-0.03,fall_forward
517090,9.65,-1.42,2.57,-0.03,-0.01,-0.03,fall_forward
517110,9.71,-1.39,2.61,-0.03,0.00,-0.03,fall_forward
517130,9.66,-1.40,2.62,-0.04,-0.00,-0.03,fall_forward
517150,9.71,-1.35,2.57,-0.05,-0.03,-0.03,fall_forward
517170,9.66,-1.43,2.51,-0.03,-0.00,-0.03,fall_forward
517190,9.61,-1.40,2.68,-0.02,-0.02,-0.04,fall_forward
517210,9.66,-1.40,2.79,-0.05,-0.01,-0.04,fall_forward
517230,9.79,-1.39,2.55,-0.04,-0.02,-0.03,fall_forward
517250,9.60,-1.37,2.97,-0.07,-0.03,-0.03,fall_forward
517270,9.72,-1.42,2.50,-0.09,-0.02,-0.04,fall_forward
517290,9.67,-1.43,2.54,-0.06,-0.04,-0.05,fall_forward
517310,9.71,-1.39,2.61,-0.05,-0.02,-0.04,fall_forward
517330,9.64,-1.38,2.77,-0.06,-0.01,-0.04,fall_forward
517350,9.68,-1.45,2.74,-0.08,-0.02,-0.03,fall_forward
517370,9.71,-1.46,2.56,-0.07,0.00,-0.03,fall_forward
517390,9.70,-1.48,2.60,-0.06,0.00,-0.04,fall_forward
517410,9.62,-1.52,2.68,-0.07,-0.01,-0.04,fall_forward
517430,9.56,-1.45,2.75,-0.06,-0.00,-0.05,fall_forward
517450,9.67,-1.49,2.54,-0.08,-0.01,-0.03,fall_forward
517470,9.67,-1.54,2.59,-0.07,0.01,-0.03,fall_forward
517490,9.59,-1.42,2.74,-0.08,0.00,-0.04,fall_forward
517510,9.65,-1.38,2.65,-0.08,-0.01,-0.03,fall_forward
517530,9.70,-1.47,2.69,-0.08,-0.01,-0.04,fall_forward
517550,9.62,-1.50,2.68,-0.08,-0.02,-0.04,fall_forward
517570,9.65,-1.42,2.73,-0.08,-0.01,-0.04,fall_forward
517590,9.65,-1.52,2.65,-0.09,-0.01,-0.03,fall_forward
517610,9.66,-1.48,2.67,-0.07,-0.01,-0.03,fall_forward
517630,9.69,-1.52,2.62,-0.07,-0.01,-0.03,fall_forward
517650,9.62,-1.50,2.65,-0.07,-0.00,-0.04,fall_forward
517670,9.62,-1.47,2.71,-0.07,-0.01,-0.03,fall_forward
517690,9.69,-1.52,2.60,-0.08,-0.00,-0.03,fall_forward
517710,9.65,-1.50,2.65,-0.07,0.00,-0.03,fall_forward
517730,9.64,-1.45,2.72,-0.07,-0.01,-0.03,fall_forward
517750,9.59,-1.50,2.67,-0.07,-0.01,-0.03,fall_forward
517770,9.59,-1.51,2.55,-0.06,-0.00,-0.03,fall_forward
517790,9.57,-1.43,2.55,-0.05,-0.02,-0.03,fall_forward
517810,9.58,-1.47,2.61,-0.06,-0.04,-0.03,fall_forward
517830,9.65,-1.46,2.68,-0.06,-0.04,-0.04,fall_forward
517850,9.67,-1.39,2.66,-0.07,-0.03,-0.04,fall_forward
517870,9.66,-1.36,2.57,-0.06,-0.04,-0.05,fall_forward
517890,9.65,-1.36,2.69,-0.06,-0.05,-0.06,fall_forward
517910,9.69,-1.42,2.63,-0.08,-0.04,-0.06,fall_forward
517930,9.70,-1.48,2.57,-0.08,-0.03,-0.06,fall_forward
517950,9.71,-1.38,2.62,-0.10,-0.04,-0.05,fall_forward
517970,9.72,-1.46,2.40,-0.07,-0.03,-0.05,fall_forward
517990,9.54,-1.46,2.66,-0.06,-0.00,-0.06,fall_forward
518010,9.66,-1.41,2.79,-0.09,-0.02,-0.07,fall_forward
518030,9.73,-1.40,2.51,-0.09,-0.02,-0.07,fall_forward
518050,9.72,-1.50,2.55,-0.07,0.00,-0.07,fall_forward
518070,9.71,-1.37,2.87,-0.11,-0.05,-0.07,fall_forward
518090,9.65,-1.53,2.40,-0.11,-0.05,-0.07,fall_forward
518110,9.77,-1.39,2.53,-0.09,-0.04,-0.08,fall_forward
518130,9.63,-1.41,2.52,-0.09,-0.04,-0.08,fall_forward
518150,9.70,-1.36,2.63,-0.10,-0.07,-0.08,fall_forward
518170,9.74,-1.34,2.56,-0.12,-0.05,-0.08,fall_forward
518190,9.75,-1.44,2.48,-0.11,-0.05,-0.08,fall_forward
518210,9.75,-1.45,2.52,-0.10,-0.03,-0.08,fall_forward
518230,9.79,-1.52,2.57,-0.07,-0.04,-0.08,fall_forward
518250,9.73,-1.34,2.64,-0.09,-0.04,-0.08,fall_forward
518270,9.62,-1.44,2.46,-0.10,-0.02,-0.08,fall_forward
518290,9.59,-1.38,2.68,-0.11,-0.04,-0.08,fall_forward
518310,9.67,-1.47,2.59,-0.13,-0.05,-0.08,fall_forward
518330,9.66,-1.39,2.51,-0.13,-0.05,-0.08,fall_forward
518350,9.76,-1.36,2.52,-0.13,-0.06,-0.07,fall_forward
518370,9.81,-1.45,2.55,-0.13,-0.05,-0.07,fall_forward
518390,9.67,-1.35,2.47,-0.12,-0.03,-0.07,fall_forward
518410,9.59,-1.37,2.59,-0.13,-0.02,-0.06,fall_forward
518430,9.71,-1.59,2.56,-0.12,-0.02,-0.05,fall_forward
518450,9.70,-1.61,2.58,-0.11,-0.03,-0.04,fall_forward
518470,9.76,-1.64,2.54,-0.09,-0.02,-0.03,fall_forward
518490,9.73,-1.64,2.48,-0.08,-0.03,-0.02,fall_forward
518510,9.71,-1.56,2.57,-0.07,-0.02,-0.02,fall_forward
518530,9.61,-1.60,2.55,-0.05,-0.03,-0.01,fall_forward
518550,9.56,-1.49,2.54,-0.05,-0.03,-0.02,fall_forward
518570,9.59,-1.42,2.58,-0.06,-0.03,-0.02,fall_forward
518590,9.63,-1.53,2.58,-0.08,-0.04,-0.02,fall_forward
518610,9.66,-1.54,2.58,-0.07,-0.04,-0.01,fall_forward
518630,9.68,-1.45,2.53,-0.06,-0.03,-0.01,fall_forward
518650,9.72,-1.52,2.64,-0.05,-0.03,-0.01,fall_forward
518670,9.71,-1.58,2.60,-0.04,-0.01,-0.01,fall_forward
518690,9.64,-1.52,2.65,-0.05,-0.02,-0.00,fall_forward
518710,9.69,-1.57,2.70,-0.05,-0.03,0.00,fall_forward
518730,9.67,-1.54,2.48,-0.06,-0.01,0.00,fall_forward
518750,9.79,-1.55,2.65,-0.06,-0.01,0.01,fall_forward
518770,9.79,-1.62,2.48,-0.06,0.01,0.01,fall_forward
518790,9.67,-1.66,2.56,-0.03,0.02,0.01,fall_forward
518810,9.68,-1.61,2.82,-0.05,0.00,0.00,fall_forward
518830,9.65,-1.53,2.48,-0.07,0.01,0.01,fall_forward
518850,9.62,-1.58,2.57,-0.06,0.01,0.01,fall_forward
518870,9.67,-1.61,2.73,-0.10,-0.02,0.01,fall_forward
518890,9.71,-1.69,2.38,-0.07,-0.01,0.00,fall_forward
518910,9.71,-1.59,2.49,-0.04,-0.00,-0.01,fall_forward
518930,9.57,-1.62,2.54,-0.04,0.00,-0.01,fall_forward
518950,9.65,-1.50,2.58,-0.06,-0.01,-0.01,fall_forward
518970,9.71,-1.58,2.52,-0.07,-0.02,-0.01,fall_forward
518990,9.68,-1.60,2.46,-0.06,-0.02,-0.02,fall_forward
519010,9.72,-1.59,2.47,-0.06,-0.02,-0.03,fall_forward
519030,9.66,-1.59,2.47,-0.06,-0.01,-0.04,fall_forward
519050,9.64,-1.55,2.61,-0.08,-0.02,-0.04,fall_forward
519070,9.64,-1.65,2.30,-0.07,0.01,-0.04,fall_forward
519090,9.58,-1.69,2.70,-0.06,0.00,-0.04,fall_forward
519110,9.70,-1.72,2.70,-0.10,-0.00,-0.05,fall_forward
519130,9.75,-1.74,2.53,-0.08,-0.00,-0.05,fall_forward
519150,9.67,-1.61,2.51,-0.08,0.02,-0.05,fall_forward
519170,9.55,-1.71,2.55,-0.09,-0.01,-0.04,fall_forward
519190,9.57,-1.74,2.67,-0.11,0.00,-0.05,fall_forward
519210,9.66,-1.73,2.60,-0.09,-0.03,-0.05,fall_forward
519230,9.71,-1.68,2.59,-0.11,-0.03,-0.04,fall_forward
519250,9.73,-1.65,2.52,-0.12,-0.00,-0.05,fall_forward
519270,9.68,-1.61,2.82,-0.14,-0.01,-0.04,fall_forward
519290,9.63,-1.46,2.79,-0.16,0.01,-0.04,fall_forward
519404,10.00,-1.28,2.51,-0.43,0.10,-0.06,fall_forward
519423,10.00,-1.30,2.60,-0.49,0.15,-0.06,fall_forward
519443,9.89,-1.15,2.43,-0.49,0.17,-0.09,fall_forward
519463,9.76,-1.31,2.34,-0.51,0.20,-0.12,fall_forward
519483,9.82,-1.45,2.27,-0.50,0.25,-0.15,fall_forward
519503,9.65,-1.52,2.39,-0.49,0.28,-0.18,fall_forward
519523,9.57,-1.52,2.47,-0.52,0.29,-0.20,fall_forward
519543,9.80,-1.79,2.24,-0.57,0.32,-0.21,fall_forward
519563,9.83,-1.88,2.45,-0.57,0.36,-0.23,fall_forward
519583,9.73,-2.08,2.57,-0.52,0.37,-0.23,fall_forward
519603,9.49,-2.16,2.65,-0.49,0.37,-0.25,fall_forward
519623,9.57,-2.01,2.97,-0.47,0.30,-0.27,fall_forward
519643,9.67,-1.86,2.82,-0.49,0.31,-0.25,fall_forward
519663,9.57,-1.81,2.86,-0.42,0.25,-0.25,fall_forward
519683,9.59,-1.32,4.00,-0.57,0.16,-0.27,fall_forward
519703,9.57,-1.08,3.49,-0.67,0.14,-0.26,fall_forward
519723,9.51,-0.81,3.79,-0.74,0.03,-0.26,fall_forward
519743,9.70,-0.72,3.78,-0.91,0.12,-0.27,fall_forward
519763,9.40,-0.99,3.52,-1.08,0.22,-0.30,fall_forward
519783,9.24,-0.88,3.39,-1.22,0.26,-0.35,fall_forward
519803,9.73,-1.75,2.79,-1.34,0.43,-0.40,fall_forward
519823,9.79,-2.34,2.84,-1.38,0.46,-0.40,fall_forward
519843,9.56,-2.44,3.10,-1.37,0.50,-0.42,fall_forward
519863,9.35,-2.41,2.83,-1.32,0.49,-0.40,fall_forward
519883,9.48,-2.35,2.88,-1.31,0.44,-0.32,fall_forward
519903,9.20,-2.21,2.78,-1.28,0.49,-0.25,fall_forward
519923,8.83,-1.80,3.69,-1.35,0.42,-0.25,fall_forward
519943,8.92,-1.54,3.67,-1.52,0.34,-0.25,fall_forward
519963,9.06,-2.27,3.17,-1.57,0.40,-0.27,fall_forward
519983,8.72,-3.16,2.64,-1.38,0.40,-0.34,fall_forward
520003,8.85,-3.34,3.03,-1.09,0.43,-0.39,fall_forward
520023,8.94,-3.51,3.31,-0.98,0.38,-0.38,fall_forward
520043,9.00,-3.47,3.17,-0.84,0.34,-0.33,fall_forward
520063,9.01,-3.34,3.00,-0.65,0.24,-0.26,fall_forward
520083,8.78,-3.12,3.35,-0.53,0.23,-0.25,fall_forward
520103,8.61,-2.68,3.62,-0.45,0.13,-0.29,fall_forward
520123,8.82,-2.23,3.53,-0.45,0.13,-0.30,fall_forward
520143,8.96,-1.99,3.45,-0.42,0.12,-0.31,fall_forward
520163,9.00,-1.87,3.68,-0.45,0.15,-0.31,fall_forward
520183,9.28,-1.89,3.95,-0.51,0.08,-0.28,fall_forward
520203,9.25,-2.46,3.35,-0.55,0.13,-0.25,fall_forward
520223,9.16,-2.62,3.56,-0.46,0.10,-0.25,fall_forward
520243,9.00,-2.83,3.48,-0.45,0.09,-0.22,fall_forward
520263,8.91,-2.73,3.55,-0.40,0.05,-0.20,fall_forward
520283,8.83,-2.89,3.27,-0.36,0.03,-0.19,fall_forward
520303,8.97,-2.91,3.46,-0.30,0.01,-0.17,fall_forward
520323,8.88,-3.06,3.22,-0.16,-0.04,-0.15,fall_forward
520343,9.16,-3.01,3.43,-0.04,-0.02,-0.11,fall_forward
520363,9.02,-3.04,3.68,0.04,-0.09,-0.07,fall_forward
520383,9.18,-2.82,3.61,0.13,-0.09,-0.03,fall_forward
520403,9.06,-2.84,3.37,0.18,-0.09,0.02,fall_forward
520423,8.94,-2.71,3.59,0.27,-0.15,0.05,fall_forward
520443,9.11,-2.51,3.66,0.27,-0.14,0.07,fall_forward
520463,9.10,-2.61,3.42,0.33,-0.12,0.10,fall_forward
520483,9.05,-2.58,3.61,0.36,-0.17,0.12,fall_forward
523458,9.40,-2.06,2.70,-0.04,0.01,-0.03,fall_backward
523477,9.41,-2.07,2.77,-0.06,0.02,-0.04,fall_backward
523497,9.48,-2.09,2.62,-0.06,0.01,-0.06,fall_backward
523517,9.62,-2.08,2.78,-0.07,-0.02,-0.07,fall_backward
523537,9.58,-2.11,2.58,-0.10,-0.02,-0.07,fall_backward
523562,9.48,-2.16,2.67,-0.08,-0.02,-0.08,fall_backward
523581,9.55,-2.16,2.67,-0.09,-0.02,-0.09,fall_backward
523601,9.53,-2.26,2.59,-0.10,-0.00,-0.09,fall_backward
523621,9.44,-2.06,2.87,-0.15,-0.04,-0.09,fall_backward
523641,9.57,-2.21,2.72,-0.19,-0.04,-0.08,fall_backward
523661,9.53,-2.21,2.89,-0.19,-0.08,-0.09,fall_backward
523681,9.59,-2.22,2.72,-0.22,-0.07,-0.08,fall_backward
523701,9.47,-2.24,2.69,-0.19,-0.09,-0.07,fall_backward
523721,9.50,-2.24,2.70,-0.19,-0.10,-0.06,fall_backward
523741,9.44,-2.33,2.71,-0.19,-0.09,-0.06,fall_backward
523761,9.60,-2.29,2.64,-0.18,-0.08,-0.06,fall_backward
523781,9.57,-2.33,2.60,-0.14,-0.08,-0.06,fall_backward
523801,9.58,-2.37,2.53,-0.12,-0.07,-0.06,fall_backward
523821,9.46,-2.38,2.70,-0.11,-0.06,-0.07,fall_backward
523841,9.59,-2.31,2.70,-0.11,-0.06,-0.07,fall_backward
523861,9.61,-2.36,2.49,-0.07,-0.03,-0.06,fall_backward
523881,9.54,-2.27,2.74,-0.04,-0.03,-0.05,fall_backward
523901,9.42,-2.36,2.76,-0.07,-0.07,-0.04,fall_backward
523921,9.42,-2.36,2.57,-0.07,-0.06,-0.05,fall_backward
523941,9.50,-2.30,2.46,-0.02,-0.05,-0.05,fall_backward
523961,9.48,-2.28,2.61,0.03,-0.02,-0.05,fall_backward
523981,9.49,-2.21,2.76,0.02,-0.01,-0.05,fall_backward
524001,9.52,-2.23,2.59,-0.04,-0.00,-0.04,fall_backward
524021,9.54,-2.26,2.64,-0.01,-0.00,-0.04,fall_backward
524041,9.60,-2.33,2.58,-0.00,0.01,-0.04,fall_backward
524061,9.60,-2.19,2.76,-0.03,-0.01,-0.04,fall_backward
524081,9.44,-2.17,2.51,-0.03,-0.03,-0.04,fall_backward
524101,9.60,-2.13,2.76,-0.05,-0.03,-0.04,fall_backward
524121,9.51,-2.15,2.62,-0.09,-0.04,-0.05,fall_backward
524141,9.47,-2.19,2.41,-0.07,-0.03,-0.05,fall_backward
524161,9.45,-2.25,2.44,-0.03,-0.02,-0.05,fall_backward
524181,9.50,-2.16,2.64,-0.03,-0.03,-0.05,fall_backward
524201,9.64,-2.17,2.50,-0.02,-0.01,-0.05,fall_backward
524221,9.68,-2.19,2.57,-0.01,-0.03,-0.05,fall_backward
524241,9.57,-2.17,2.60,-0.01,-0.01,-0.06,fall_backward
524261,9.61,-2.15,2.51,-0.01,-0.01,-0.07,fall_backward
524281,9.64,-2.22,2.37,0.02,-0.00,-0.06,fall_backward
524301,9.57,-2.09,2.56,0.02,0.00,-0.07,fall_backward
524321,9.50,-2.14,2.50,0.01,0.01,-0.07,fall_backward
524341,9.56,-2.13,2.50,0.02,0.01,-0.07,fall_backward
524361,9.53,-2.15,2.56,0.04,0.00,-0.07,fall_backward
524383,9.55,-2.09,2.71,0.03,0.01,-0.07,fall_backward
524402,9.53,-2.15,2.55,0.02,-0.01,-0.07,fall_backward
524422,9.49,-2.19,2.65,0.03,-0.03,-0.07,fall_backward
524442,9.51,-2.12,2.58,0.02,-0.02,-0.07,fall_backward
524462,9.58,-2.08,2.62,0.00,-0.04,-0.06,fall_backward
524482,9.57,-2.07,2.55,-0.01,-0.05,-0.05,fall_backward
524502,9.58,-2.15,2.61,-0.01,-0.06,-0.05,fall_backward
524522,9.65,-2.08,2.62,-0.02,-0.07,-0.05,fall_backward
524542,9.61,-2.11,2.80,-0.04,-0.08,-0.04,fall_backward
524562,9.66,-2.10,2.51,-0.04,-0.09,-0.03,fall_backward
524582,9.62,-2.10,2.59,-0.02,-0.08,-0.02,fall_backward
524602,9.62,-2.15,2.56,0.00,-0.07,-0.01,fall_backward
524622,9.57,-2.21,2.44,0.01,-0.07,-0.00,fall_backward
524642,9.59,-2.17,2.54,0.03,-0.07,0.00,fall_backward
524662,9.59,-2.19,2.72,0.04,-0.08,0.01,fall_backward
524685,9.69,-2.21,2.43,0.09,-0.06,0.02,fall_backward
524705,9.55,-2.11,2.49,0.12,-0.09,0.02,fall_backward
524725,9.60,-2.15,2.55,0.11,-0.11,0.01,fall_backward
524745,9.59,-2.09,2.32,0.11,-0.10,0.02,fall_backward
524765,9.61,-2.16,2.31,0.12,-0.10,0.03,fall_backward
524785,9.62,-2.04,2.52,0.11,-0.08,0.03,fall_backward
524805,9.52,-2.14,2.34,0.12,-0.08,0.03,fall_backward
524825,9.56,-2.27,2.35,0.14,-0.04,0.02,fall_backward
524845,9.58,-2.17,2.48,0.14,-0.06,0.01,fall_backward
524865,9.65,-2.15,2.56,0.13,-0.05,0.03,fall_backward
524885,9.67,-2.29,2.34,0.15,-0.05,0.04,fall_backward
524905,9.68,-2.27,2.61,0.15,-0.06,0.05,fall_backward
524925,9.68,-2.27,2.40,0.16,-0.06,0.05,fall_backward
524945,9.53,-2.18,2.39,0.18,-0.06,0.06,fall_backward
524965,9.45,-2.16,2.26,0.21,-0.06,0.06,fall_backward
524985,9.51,-2.21,2.38,0.20,-0.04,0.07,fall_backward
525005,9.62,-2.33,2.32,0.21,-0.05,0.07,fall_backward
525025,9.62,-2.31,2.47,0.23,-0.08,0.07,fall_backward
525045,9.67,-2.40,2.43,0.26,-0.10,0.07,fall_backward
525065,9.51,-2.33,2.45,0.29,-0.10,0.06,fall_backward
525085,9.57,-2.32,2.58,0.29,-0.10,0.06,fall_backward
525105,9.63,-2.40,2.42,0.30,-0.09,0.06,fall_backward
525125,9.67,-2.38,2.28,0.35,-0.09,0.06,fall_backward
525145,9.60,-2.31,2.39,0.36,-0.10,0.06,fall_backward
525165,9.62,-2.32,2.41,0.36,-0.10,0.06,fall_backward
525185,9.63,-2.24,2.23,0.36,-0.10,0.06,fall_backward
525205,9.56,-2.22,2.12,0.39,-0.09,0.05,fall_backward
525225,9.50,-2.15,2.26,0.42,-0.10,0.05,fall_backward
525245,9.45,-2.09,2.18,0.42,-0.12,0.04,fall_backward
525265,9.49,-2.09,2.22,0.41,-0.15,0.02,fall_backward
525285,9.54,-2.05,2.08,0.38,-0.15,0.01,fall_backward
525305,9.46,-2.08,2.13,0.35,-0.16,-0.00,fall_backward
525325,9.42,-1.95,2.10,0.32,-0.17,-0.02,fall_backward
525345,9.54,-1.93,2.25,0.27,-0.19,-0.03,fall_backward
525365,9.55,-1.87,2.08,0.22,-0.17,-0.06,fall_backward
525385,9.60,-1.88,2.07,0.21,-0.21,-0.08,fall_backward
525405,9.55,-1.86,2.03,0.19,-0.24,-0.12,fall_backward
525425,9.54,-1.85,2.05,0.15,-0.25,-0.16,fall_backward
525445,9.64,-1.78,1.88,0.11,-0.27,-0.19,fall_backward
525465,9.65,-1.68,2.06,0.07,-0.27,-0.22,fall_backward
525485,9.78,-1.58,1.89,0.02,-0.24,-0.25,fall_backward
525505,9.72,-1.53,1.80,-0.00,-0.21,-0.28,fall_backward
525525,9.79,-1.46,1.72,-0.04,-0.20,-0.31,fall_backward
525545,9.75,-1.29,1.68,-0.08,-0.19,-0.34,fall_backward
525565,9.83,-1.19,1.73,-0.12,-0.19,-0.37,fall_backward
525585,9.67,-1.02,1.75,-0.19,-0.14,-0.42,fall_backward
525605,9.81,-0.76,2.23,-0.31,-0.15,-0.50,fall_backward
525625,10.04,-0.49,2.52,-0.48,-0.14,-0.53,fall_backward
525645,9.84,-0.62,2.49,-0.51,-0.14,-0.54,fall_backward
525665,9.92,-0.75,2.73,-0.50,-0.29,-0.57,fall_backward
525685,10.67,-0.87,2.54,-0.54,-0.29,-0.57,fall_backward
525707,10.69,-1.14,2.04,-0.48,-0.19,-0.55,fall_backward
525727,10.57,-1.12,1.83,-0.37,-0.10,-0.49,fall_backward
525747,10.30,-1.13,2.08,-0.28,-0.03,-0.40,fall_backward
525767,10.19,-1.17,2.19,-0.19,0.00,-0.32,fall_backward
525787,9.97,-1.09,2.18,-0.10,0.04,-0.25,fall_backward
525807,10.05,-0.94,2.18,-0.06,0.05,-0.19,fall_backward
525827,10.01,-0.73,2.27,-0.06,0.05,-0.14,fall_backward
525847,9.87,-0.65,2.13,-0.06,0.04,-0.10,fall_backward
525867,9.93,-0.62,1.83,-0.03,0.05,-0.06,fall_backward
525887,10.07,-0.60,2.02,0.01,0.07,-0.01,fall_backward
525907,9.96,-0.65,1.94,0.03,0.04,0.05,fall_backward
525927,9.78,-0.63,1.78,0.07,-0.05,0.08,fall_backward
525947,10.01,-0.47,1.73,0.10,-0.09,0.10,fall_backward
525967,10.11,-0.30,1.59,0.11,-0.08,0.10,fall_backward
525987,10.17,-0.11,1.56,0.13,-0.07,0.09,fall_backward
526007,10.13,-0.19,1.69,0.16,-0.04,0.10,fall_backward
526027,9.87,-0.18,1.74,0.16,-0.04,0.10,fall_backward
526047,9.66,-0.23,1.75,0.14,-0.04,0.10,fall_backward
526067,9.63,-0.22,1.55,0.09,-0.08,0.11,fall_backward
526087,9.57,-0.20,1.55,0.08,-0.08,0.12,fall_backward
526107,9.72,-0.14,1.48,0.09,-0.13,0.12,fall_backward
526127,9.90,-0.07,1.80,0.08,-0.14,0.12,fall_backward
526147,9.91,-0.10,1.82,0.03,-0.21,0.10,fall_backward
526167,10.19,-0.06,1.40,-0.04,-0.21,0.10,fall_backward
526187,10.23,-0.17,0.88,-0.07,-0.13,0.10,fall_backward
526207,10.25,-0.39,0.83,0.05,-0.07,0.11,fall_backward
526227,10.31,-0.57,1.04,0.21,0.01,0.14,fall_backward
526247,10.22,-0.86,1.50,0.34,0.08,0.20,fall_backward
526267,10.07,-0.76,1.63,0.39,0.04,0.23,fall_backward
526287,9.96,0.35,0.87,0.26,0.13,0.26,fall_backward
526307,9.46,0.28,1.35,0.21,0.22,0.28,fall_backward
526327,9.53,0.09,2.13,0.20,0.08,0.27,fall_backward
526347,10.16,-0.70,2.10,0.20,0.19,0.28,fall_backward
526462,8.73,-0.79,1.55,0.34,0.09,0.24,fall_backward
526482,9.01,-1.68,2.21,0.31,-0.07,0.18,fall_backward
526502,10.20,-3.25,2.59,0.31,-0.21,0.15,fall_backward
526522,11.48,-3.91,1.53,0.31,-0.20,0.23,fall_backward
526542,10.97,-1.94,1.74,0.27,-0.23,0.15,fall_backward
526562,10.96,-1.96,2.69,-0.09,-0.08,0.07,fall_backward
526582,9.59,-3.26,2.36,0.08,0.23,0.22,fall_backward
526602,9.04,-3.35,2.30,0.36,0.05,0.27,fall_backward
526622,9.62,-3.21,2.91,0.41,-0.05,0.23,fall_backward
526642,10.11,-3.52,2.83,0.30,0.09,0.21,fall_backward
526662,9.42,-3.34,2.52,0.27,0.07,0.23,fall_backward
526682,8.49,-2.74,2.33,0.26,-0.20,0.23,fall_backward
526702,8.24,-2.06,2.06,0.22,-0.50,0.20,fall_backward
526722,8.54,-1.90,2.06,0.14,-0.55,0.17,fall_backward
526742,8.85,-2.30,1.68,0.08,-0.58,0.13,fall_backward
526762,8.89,-2.28,1.52,0.08,-0.65,0.05,fall_backward
526782,9.06,-2.37,1.27,0.03,-0.73,-0.01,fall_backward
526802,9.15,-2.40,0.85,-0.02,-0.82,-0.04,fall_backward
526822,9.24,-2.29,0.53,-0.07,-0.91,-0.06,fall_backward
526842,9.30,-1.95,0.28,-0.07,-0.96,-0.08,fall_backward
526862,9.63,-2.17,0.02,-0.05,-0.92,-0.09,fall_backward
526882,9.77,-2.58,-0.21,0.01,-0.86,-0.12,fall_backward
526902,9.29,-2.83,-0.13,0.11,-0.75,-0.16,fall_backward
526922,8.20,-2.16,-0.07,0.19,-0.85,-0.25,fall_backward
